temperature_c,load_percentage,voltage_lv,current_a,ambient_temperature,age_years,rated_kva,risk_label
112.8,114.33,351.8,938.6,25.0,25,500,2
32.75,22.48,411.2,156.4,25.0,12,500,0
49.38,47.46,409.9,669.9,35.0,20,1000,0
52.24,74.94,403.8,535.8,40.0,2,500,0
20.49,22.82,412.5,320.6,15.0,8,1000,0
47.66,58.44,408.1,207.6,35.0,12,250,0
110.09,127.37,345.8,213.0,15.0,20,100,2
39.62,41.92,408.1,591.6,30.0,12,1000,0
106.85,125.8,344.1,528.6,30.0,5,250,2
41.87,45.7,407.3,648.4,35.0,5,1000,0
72.41,97.91,383.0,147.9,30.0,10,100,1
42.63,57.77,406.4,83.7,35.0,1,100,0
70.17,97.92,380.4,741.9,30.0,8,500,1
111.47,130.97,342.6,2209.9,15.0,15,1000,2
52.62,51.67,409.0,71.5,40.0,15,100,0
126.6,137.65,336.4,592.6,25.0,15,250,2
36.98,32.77,410.3,232.0,35.0,1,500,0
49.76,66.74,403.4,953.7,30.0,20,1000,0
85.27,89.6,381.7,677.3,40.0,20,500,1
42.01,48.28,406.6,68.2,35.0,5,100,0
114.54,136.17,343.0,575.7,25.0,5,250,2
34.07,59.65,406.5,212.5,25.0,3,250,0
22.23,30.68,410.7,215.1,15.0,10,500,0
43.06,38.38,408.7,544.0,40.0,1,1000,0
107.84,126.77,345.9,528.1,30.0,5,250,2
31.13,31.82,410.5,448.1,20.0,20,1000,0
48.75,47.54,406.4,65.5,40.0,10,100,0
39.59,27.37,412.7,39.5,35.0,8,100,0
43.15,50.06,407.7,708.5,35.0,8,1000,0
58.82,73.88,403.6,528.8,40.0,15,500,0
49.95,58.93,407.1,837.1,30.0,25,1000,0
23.05,32.84,408.6,45.1,15.0,12,100,0
23.75,65.61,406.7,231.7,15.0,1,250,0
62.2,92.34,379.9,702.0,30.0,1,500,1
57.13,69.96,403.9,100.8,35.0,25,100,0
58.23,101.65,380.0,388.0,20.0,2,250,1
66.38,99.72,381.2,152.0,30.0,2,100,1
20.22,40.27,408.9,568.2,15.0,3,1000,0
66.17,98.61,377.8,378.6,20.0,15,250,1
123.4,135.71,342.3,1145.5,40.0,1,500,2
38.44,22.92,413.0,161.2,30.0,15,500,0
132.54,139.27,338.1,593.2,35.0,10,250,2
24.96,28.48,409.1,99.0,15.0,15,250,0
61.47,95.49,381.1,145.7,20.0,10,100,1
35.54,46.82,408.5,332.3,25.0,12,500,0
47.5,58.62,404.6,834.4,40.0,2,1000,0
38.73,43.07,408.6,303.8,30.0,12,500,0
30.46,51.9,409.0,183.2,20.0,12,250,0
38.29,65.76,404.8,233.8,25.0,10,250,0
44.04,32.66,411.2,113.7,35.0,12,250,0
92.71,130.88,344.9,2189.0,15.0,2,1000,2
24.36,40.04,408.0,566.6,20.0,2,1000,0
18.57,40.98,409.4,578.6,15.0,1,1000,0
77.81,110.72,353.8,452.5,15.0,8,250,2
55.94,45.29,407.1,161.1,40.0,25,250,0
25.1,54.4,405.7,194.0,15.0,8,250,0
51.76,49.82,408.5,350.5,40.0,12,500,0
31.53,20.97,412.3,28.2,30.0,3,100,0
34.43,29.71,410.9,207.8,25.0,15,500,0
35.33,70.93,404.0,508.5,25.0,2,500,0
29.14,31.24,411.5,108.6,15.0,25,250,0
42.46,28.12,409.5,199.4,30.0,20,500,0
48.8,65.83,406.4,233.5,35.0,10,250,0
30.8,57.0,405.7,80.1,15.0,20,100,0
28.24,57.92,404.7,207.3,20.0,3,250,0
76.77,86.4,383.4,324.3,40.0,15,250,1
51.97,85.91,384.3,1290.7,20.0,10,1000,1
31.18,37.24,410.9,522.3,15.0,25,1000,0
24.13,47.91,408.2,340.6,15.0,8,500,0
136.91,134.15,344.1,2251.2,30.0,20,1000,2
35.23,39.97,407.1,57.3,25.0,15,100,0
70.13,92.04,383.5,691.9,40.0,1,500,1
54.48,65.62,406.9,232.0,40.0,12,250,0
120.2,136.94,339.4,2331.4,20.0,12,1000,2
150.76,139.83,340.9,237.2,40.0,20,100,2
36.98,46.85,406.7,330.8,30.0,5,500,0
25.5,51.97,406.8,370.6,20.0,1,500,0
30.36,49.8,409.2,176.1,25.0,1,250,0
37.9,48.59,408.2,170.5,30.0,8,250,0
33.47,35.51,408.6,500.5,30.0,1,1000,0
80.86,100.09,380.8,1517.8,30.0,20,1000,1
24.92,49.58,405.8,175.2,20.0,1,250,0
85.08,114.22,351.1,189.5,15.0,10,100,2
44.23,35.47,410.1,249.0,35.0,15,500,0
81.09,88.92,385.8,1332.5,35.0,25,1000,1
123.22,133.71,338.8,1139.9,40.0,3,500,2
111.59,126.41,345.2,2112.7,15.0,20,1000,2
43.34,34.95,408.1,493.8,35.0,10,1000,0
45.76,44.01,407.4,61.6,30.0,25,100,0
28.81,60.91,404.4,868.6,20.0,3,1000,0
23.58,20.2,410.4,28.4,20.0,5,100,0
45.17,90.42,383.2,678.4,15.0,2,500,1
48.66,37.27,409.5,525.2,40.0,12,1000,0
30.55,69.06,404.4,98.5,20.0,2,100,0
33.57,66.01,404.7,469.8,15.0,20,500,0
72.12,89.66,386.3,1338.4,35.0,12,1000,1
37.67,23.41,410.2,83.3,30.0,15,250,0
39.91,35.66,409.4,127.6,30.0,15,250,0
17.38,28.17,412.6,99.1,15.0,3,250,0
71.28,104.42,379.2,157.6,15.0,25,100,1
48.73,39.72,408.9,139.7,40.0,10,250,0
32.63,45.53,407.4,66.1,20.0,15,100,0
113.71,130.86,345.8,217.4,30.0,5,100,2
52.05,98.26,378.7,148.0,15.0,5,100,1
29.1,74.28,404.8,262.9,15.0,8,250,0
32.46,33.34,411.6,117.8,30.0,2,250,0
29.41,64.36,406.2,456.3,20.0,3,500,0
47.31,48.9,406.1,172.4,35.0,15,250,0
39.21,37.59,410.3,51.6,35.0,1,100,0
28.03,32.04,412.2,45.7,20.0,10,100,0
33.74,41.36,410.7,289.1,25.0,10,500,0
32.97,31.74,411.9,446.5,25.0,10,1000,0
48.79,62.91,406.7,222.4,40.0,1,250,0
31.2,39.79,409.9,140.8,20.0,15,250,0
36.28,71.29,405.7,1014.6,25.0,2,1000,0
31.54,35.42,408.4,48.5,20.0,20,100,0
104.9,117.94,352.8,194.1,30.0,10,100,2
30.86,27.89,410.1,37.9,25.0,10,100,0
26.99,58.44,406.1,84.6,15.0,10,100,0
46.0,39.32,407.9,557.2,40.0,5,1000,0
51.88,70.8,402.6,509.6,40.0,2,500,0
44.34,57.89,406.7,205.5,30.0,15,250,0
54.28,95.74,383.5,357.7,15.0,10,250,1
48.74,73.06,404.0,524.1,30.0,15,500,0
58.97,89.84,382.7,137.4,20.0,12,100,1
25.07,49.45,407.5,175.7,15.0,12,250,0
28.0,62.85,406.8,890.7,15.0,12,1000,0
37.85,25.85,411.9,90.4,25.0,25,250,0
28.87,28.96,410.0,202.4,25.0,3,500,0
34.61,50.08,407.5,176.8,20.0,20,250,0
25.46,25.51,409.7,178.4,20.0,10,500,0
71.0,92.57,382.0,1397.8,25.0,20,1000,1
110.42,117.86,350.3,191.7,35.0,10,100,2
39.65,27.03,410.4,39.7,35.0,5,100,0
38.44,62.45,403.7,223.8,30.0,1,250,0
25.73,26.93,409.6,188.4,20.0,8,500,0
29.61,31.75,408.6,448.1,25.0,5,1000,0
41.0,43.61,407.8,155.4,35.0,3,250,0
70.11,101.51,380.6,771.4,25.0,12,500,1
34.76,39.07,410.8,55.9,25.0,15,100,0
66.03,99.6,381.9,376.2,20.0,15,250,1
87.94,122.72,348.2,1014.7,15.0,5,500,2
42.3,28.03,409.8,396.1,40.0,1,1000,0
50.33,42.07,407.7,150.4,35.0,25,250,0
53.98,56.36,407.2,401.1,35.0,25,500,0
50.49,53.09,406.3,754.6,40.0,10,1000,0
68.18,102.46,380.3,157.9,25.0,10,100,1
88.64,113.72,354.2,927.3,25.0,5,500,2
52.04,60.33,407.8,84.7,35.0,20,100,0
35.41,24.18,410.8,34.2,25.0,20,100,0
25.28,68.9,403.9,99.9,15.0,3,100,0
25.9,49.16,407.8,347.0,20.0,1,500,0
20.41,46.03,406.5,65.7,15.0,2,100,0
48.62,51.91,406.0,737.6,40.0,8,1000,0
49.85,97.79,383.7,1474.3,15.0,2,1000,1
43.16,29.32,411.5,101.5,40.0,2,250,0
118.7,126.45,343.1,530.9,40.0,5,250,2
37.93,25.59,410.9,178.6,35.0,3,500,0
37.75,27.18,412.2,37.8,35.0,2,100,0
49.93,73.51,406.0,1045.0,35.0,8,1000,0
21.89,30.41,411.5,428.2,20.0,2,1000,0
18.56,33.73,409.2,238.6,15.0,1,500,0
76.8,96.4,380.9,1462.5,25.0,25,1000,1
53.55,66.83,404.6,478.2,40.0,10,500,0
30.11,64.51,405.0,229.3,15.0,15,250,0
20.9,22.05,412.8,155.9,15.0,8,500,0
50.49,20.15,413.4,280.6,40.0,20,1000,0
40.72,66.79,405.6,93.4,25.0,15,100,0
33.77,24.65,412.8,172.3,30.0,5,500,0
33.75,35.34,408.2,123.1,30.0,3,250,0
35.31,59.96,407.2,427.0,25.0,5,500,0
52.7,95.85,382.3,147.5,20.0,3,100,1
37.5,58.76,406.7,835.7,25.0,10,1000,0
19.74,48.04,407.0,171.5,15.0,2,250,0
42.16,53.53,408.1,75.7,35.0,2,100,0
27.35,54.38,405.5,75.5,20.0,1,100,0
55.52,36.83,407.8,523.3,40.0,25,1000,0
46.85,55.86,406.8,79.8,35.0,12,100,0
19.28,41.87,407.7,594.1,15.0,1,1000,0
133.2,137.72,336.6,238.0,25.0,20,100,2
34.36,61.99,407.0,879.4,20.0,12,1000,0
37.1,27.29,411.3,382.7,30.0,10,1000,0
41.93,51.1,409.0,361.3,30.0,12,500,0
47.15,94.75,381.0,1437.7,15.0,3,1000,1
66.95,101.46,379.2,771.5,30.0,2,500,1
22.03,52.41,406.2,744.3,15.0,3,1000,0
40.86,47.72,408.3,338.2,30.0,12,500,0
42.26,34.63,411.6,487.8,30.0,20,1000,0
41.89,50.87,408.6,360.2,30.0,12,500,0
40.82,38.26,408.6,541.5,30.0,15,1000,0
131.05,139.12,339.0,1182.8,20.0,20,500,2
28.72,42.19,410.1,57.9,15.0,20,100,0
40.23,83.26,383.8,128.2,15.0,2,100,1
40.91,50.93,406.6,723.3,30.0,10,1000,0
47.7,73.93,404.6,1055.2,30.0,12,1000,0
38.64,29.75,411.6,106.0,30.0,15,250,0
25.99,25.68,411.8,37.2,20.0,10,100,0
72.73,86.07,385.7,644.3,40.0,8,500,1
105.55,118.24,347.4,194.8,35.0,5,100,2
113.44,134.33,338.3,2293.9,30.0,3,1000,2
27.9,32.35,409.0,229.3,25.0,3,500,0
40.47,73.87,405.3,265.0,25.0,8,250,0
33.01,20.55,413.4,287.6,30.0,5,1000,0
38.16,58.06,405.4,826.8,30.0,1,1000,0
48.64,94.74,384.6,708.6,15.0,1,500,1
41.83,57.5,404.9,821.1,30.0,10,1000,0
71.84,92.97,381.8,1407.6,30.0,15,1000,1
18.02,27.74,411.1,39.4,15.0,3,100,0
45.58,27.62,410.5,40.5,35.0,20,100,0
116.32,135.96,340.1,2310.7,30.0,3,1000,2
38.51,30.61,411.0,215.6,35.0,5,500,0
116.79,136.2,342.5,2295.1,20.0,12,1000,2
53.08,38.58,410.0,52.4,40.0,20,100,0
32.88,41.09,408.0,292.5,25.0,10,500,0
54.72,38.05,411.1,54.8,40.0,25,100,0
57.74,100.18,378.5,766.7,20.0,5,500,1
42.34,56.89,408.0,200.7,35.0,1,250,0
31.9,52.01,405.8,369.3,25.0,3,500,0
29.8,27.49,412.7,386.2,20.0,15,1000,0
28.36,62.38,405.4,443.5,20.0,2,500,0
77.2,96.83,384.1,364.6,30.0,20,250,1
22.65,59.81,405.9,849.5,15.0,1,1000,0
73.48,84.73,386.9,1266.4,40.0,10,1000,1
113.52,135.96,342.1,226.8,30.0,1,100,2
29.73,50.34,407.4,713.9,20.0,8,1000,0
63.78,80.54,384.0,1211.4,40.0,2,1000,1
56.26,99.82,378.4,383.6,20.0,2,250,1
27.63,57.6,405.0,410.1,15.0,10,500,0
40.07,51.13,408.7,181.3,35.0,1,250,0
37.38,43.61,406.8,155.8,30.0,8,250,0
114.05,135.21,342.3,1137.9,30.0,2,500,2
49.59,90.42,381.5,134.3,15.0,5,100,1
99.52,115.84,349.7,193.6,35.0,2,100,2
34.27,69.09,405.1,984.4,20.0,10,1000,0
18.2,29.3,411.9,410.1,15.0,3,1000,0
34.98,37.4,408.3,131.3,25.0,15,250,0
39.21,66.34,403.3,235.7,30.0,1,250,0
37.88,66.54,406.1,96.1,25.0,10,100,0
84.75,123.28,349.6,204.4,15.0,2,100,2
54.99,45.26,406.5,321.4,40.0,20,500,0
41.34,33.24,409.6,233.2,30.0,20,500,0
38.17,23.2,411.2,80.8,35.0,5,250,0
69.24,85.52,385.0,1283.9,25.0,25,1000,1
26.05,25.95,410.7,35.8,20.0,8,100,0
25.41,60.23,404.2,428.2,15.0,8,500,0
73.65,94.8,382.2,1433.6,35.0,8,1000,1
61.81,65.4,405.4,92.8,40.0,25,100,0
22.06,26.08,411.2,89.7,20.0,3,250,0
47.17,72.45,403.7,1034.6,30.0,15,1000,0
56.05,85.64,386.6,319.4,25.0,8,250,1
32.65,40.74,409.5,286.3,20.0,20,500,0
42.16,69.56,404.1,100.3,30.0,3,100,0
33.94,24.26,410.9,85.5,30.0,5,250,0
73.83,112.12,354.9,910.4,15.0,1,500,2
45.41,42.91,410.3,150.9,30.0,25,250,0
42.02,26.42,410.3,94.8,40.0,1,250,0
132.11,134.58,342.0,2274.7,20.0,25,1000,2
26.78,42.07,406.9,59.8,15.0,15,100,0
27.88,56.77,405.7,809.5,20.0,2,1000,0
43.59,31.61,411.3,221.8,40.0,3,500,0
69.95,80.46,388.2,1194.3,30.0,20,1000,1
33.98,42.85,406.9,305.3,20.0,20,500,0
88.51,100.59,379.4,382.7,35.0,25,250,1
21.58,30.76,410.3,433.1,20.0,1,1000,0
41.96,71.28,403.5,510.0,20.0,25,500,0
37.16,33.32,410.8,469.1,30.0,10,1000,0
124.13,126.24,343.4,1060.1,30.0,20,500,2
27.28,66.89,404.0,956.1,15.0,5,1000,0
42.45,38.2,409.1,54.9,35.0,10,100,0
56.96,93.44,382.8,705.3,20.0,8,500,1
48.36,72.27,405.4,1028.1,35.0,5,1000,0
72.19,85.8,387.0,1280.1,30.0,20,1000,1
65.01,95.13,384.7,359.7,30.0,3,250,1
22.43,56.5,406.1,803.6,15.0,2,1000,0
100.23,124.59,346.5,2074.1,25.0,3,1000,2
26.73,33.67,411.8,45.6,20.0,10,100,0
26.42,48.31,407.2,172.8,15.0,12,250,0
129.56,122.28,346.1,202.7,40.0,20,100,2
39.63,71.28,404.4,1015.7,25.0,10,1000,0
33.36,52.53,406.3,185.8,15.0,25,250,0
140.41,134.31,341.6,568.9,35.0,20,250,2
34.1,31.07,411.2,43.3,30.0,5,100,0
23.51,39.56,409.1,55.2,20.0,1,100,0
51.48,86.54,384.7,327.6,25.0,2,250,1
104.51,137.27,338.6,1171.1,15.0,3,500,2
30.86,62.33,406.7,884.6,20.0,8,1000,0
31.64,58.61,406.3,416.0,25.0,1,500,0
33.16,58.79,404.5,209.5,25.0,1,250,0
42.75,24.39,410.7,343.3,30.0,25,1000,0
42.56,70.67,404.4,504.1,25.0,15,500,0
46.26,50.01,406.8,178.9,40.0,1,250,0
72.34,81.18,388.7,1205.2,35.0,20,1000,1
28.56,36.02,409.5,253.2,15.0,20,500,0
107.6,113.27,355.0,1842.4,20.0,25,1000,2
55.11,37.63,407.4,134.7,40.0,25,250,0
112.14,126.07,345.0,1055.2,30.0,10,500,2
31.59,57.38,407.0,82.1,20.0,10,100,0
38.29,63.79,405.5,909.9,25.0,12,1000,0
107.68,138.76,335.9,1195.2,15.0,5,500,2
46.0,52.2,405.3,372.4,30.0,20,500,0
25.84,58.0,407.0,412.0,15.0,8,500,0
43.31,84.46,383.0,319.8,15.0,2,250,1
64.54,92.84,381.8,1406.2,30.0,5,1000,1
45.68,44.9,407.5,65.4,40.0,3,100,0
32.4,48.55,407.0,171.7,15.0,25,250,0
32.12,59.58,406.4,845.0,20.0,10,1000,0
88.73,102.13,379.9,154.2,35.0,20,100,1
45.83,51.27,406.0,71.0,40.0,3,100,0
46.25,46.36,409.4,164.2,40.0,2,250,0
41.37,69.96,405.2,249.0,30.0,2,250,0
25.9,35.85,411.2,253.1,20.0,8,500,0
127.8,136.51,341.4,233.3,20.0,20,100,2
62.79,89.53,381.9,137.1,35.0,2,100,1
36.39,65.93,406.7,466.7,25.0,5,500,0
107.64,128.25,342.2,539.7,30.0,3,250,2
82.25,119.07,350.9,491.9,15.0,3,250,2
29.65,38.68,407.6,137.0,20.0,15,250,0
32.16,50.9,406.6,360.2,25.0,3,500,0
53.51,71.36,405.8,253.7,40.0,8,250,0
26.3,55.58,408.5,196.9,15.0,10,250,0
61.22,84.74,386.7,633.6,25.0,15,500,1
31.24,53.03,406.6,378.2,15.0,20,500,0
107.83,130.93,341.5,551.2,25.0,5,250,2
32.97,38.77,409.5,272.4,25.0,8,500,0
21.85,49.21,407.7,697.7,15.0,5,1000,0
43.34,40.32,409.3,55.0,35.0,10,100,0
40.29,63.02,406.1,88.5,30.0,3,100,0
28.33,41.68,407.3,60.6,25.0,1,100,0
36.2,74.09,403.4,1058.7,20.0,12,1000,0
26.99,20.83,411.3,74.3,25.0,2,250,0
31.74,74.73,402.7,1072.5,20.0,1,1000,0
26.25,22.23,413.1,154.9,15.0,20,500,0
77.26,98.39,381.0,1489.9,35.0,12,1000,1
41.73,54.66,404.9,390.5,30.0,12,500,0
123.84,136.03,342.2,2294.7,25.0,12,1000,2
86.27,119.87,349.8,496.2,20.0,1,250,2
44.35,61.9,405.1,89.1,35.0,3,100,0
26.85,20.72,411.7,289.3,25.0,2,1000,0
48.61,80.66,384.7,1212.8,25.0,3,1000,1
23.89,62.61,405.0,446.5,15.0,2,500,0
24.14,60.76,404.4,434.5,15.0,3,500,0
46.73,55.83,407.3,197.6,35.0,12,250,0
47.07,61.5,406.4,435.9,40.0,1,500,0
54.14,86.5,386.3,323.1,20.0,10,250,1
20.84,33.3,410.4,117.6,15.0,8,250,0
51.16,73.11,402.1,1048.7,30.0,20,1000,0
27.05,61.05,407.2,431.3,15.0,10,500,0
33.11,25.99,410.9,89.8,30.0,5,250,0
80.48,111.86,352.5,917.5,20.0,2,500,2
34.85,62.57,407.0,888.9,20.0,15,1000,0
30.11,31.85,408.3,223.5,25.0,5,500,0
34.88,48.78,407.6,69.2,30.0,2,100,0
33.64,41.61,409.2,293.8,25.0,10,500,0
24.27,55.0,405.7,390.1,15.0,8,500,0
133.99,135.55,337.9,232.4,35.0,12,100,2
43.69,29.45,411.1,104.1,40.0,5,250,0
42.29,56.97,407.2,203.4,25.0,20,250,0
79.29,94.71,380.3,141.0,35.0,15,100,1
123.36,129.98,345.3,217.7,25.0,20,100,2
34.99,58.64,407.3,414.4,20.0,15,500,0
83.28,102.95,380.1,1562.8,35.0,12,1000,1
21.88,48.0,408.6,337.5,15.0,3,500,0
43.51,41.0,409.1,578.1,40.0,2,1000,0
28.86,31.44,411.1,222.1,15.0,25,500,0
85.37,100.06,381.9,1515.1,35.0,20,1000,1
51.51,24.95,410.6,352.6,40.0,20,1000,0
34.33,47.03,408.4,332.1,20.0,20,500,0
28.93,74.84,401.9,268.0,15.0,5,250,0
37.87,23.66,413.3,331.1,35.0,3,1000,0
50.36,42.5,406.8,603.3,40.0,12,1000,0
30.99,51.65,406.3,368.4,20.0,12,500,0
34.58,32.5,410.9,458.3,30.0,5,1000,0
36.08,72.67,403.7,260.3,20.0,10,250,0
88.51,118.81,351.2,489.2,20.0,3,250,2
76.67,103.65,380.7,394.4,20.0,25,250,1
45.7,52.8,405.1,188.1,40.0,2,250,0
32.23,22.78,413.2,317.8,30.0,2,1000,0
25.67,45.94,408.0,651.5,15.0,12,1000,0
37.67,26.55,410.2,38.5,35.0,1,100,0
48.48,80.65,386.9,303.6,15.0,15,250,1
57.66,52.2,408.6,186.1,40.0,25,250,0
46.48,67.77,405.7,484.1,30.0,15,500,0
52.72,49.57,409.2,173.2,35.0,25,250,0
37.02,42.98,409.3,302.3,30.0,5,500,0
56.99,47.55,408.0,335.0,40.0,25,500,0
64.25,91.57,384.8,686.9,15.0,25,500,1
18.53,36.93,409.7,131.4,15.0,2,250,0
30.19,23.49,411.0,166.1,25.0,10,500,0
33.53,64.68,405.6,230.5,20.0,10,250,0
47.5,68.86,406.2,99.6,35.0,5,100,0
36.65,46.34,409.2,325.9,30.0,3,500,0
20.62,37.98,411.1,264.8,15.0,5,500,0
45.48,67.85,405.5,967.8,35.0,1,1000,0
99.36,115.58,354.0,1887.5,40.0,1,1000,2
70.87,95.63,378.6,1458.2,35.0,5,1000,1
28.78,56.11,407.5,796.4,20.0,5,1000,0
24.73,33.02,408.4,232.2,20.0,5,500,0
52.02,66.29,403.7,96.3,35.0,15,100,0
111.53,120.24,351.8,493.8,15.0,25,250,2
60.62,94.81,380.4,1438.0,20.0,10,1000,1
26.64,53.39,405.3,760.9,15.0,12,1000,0
53.63,71.21,405.5,102.2,40.0,5,100,0
81.55,95.34,380.9,145.1,40.0,10,100,1
78.91,100.9,379.2,1537.8,35.0,8,1000,1
31.16,47.08,409.3,167.3,20.0,12,250,0
58.94,55.99,406.7,795.6,40.0,25,1000,0
24.21,54.12,408.2,75.3,15.0,8,100,0
44.93,43.86,409.9,617.8,40.0,1,1000,0
44.02,28.13,410.9,99.5,30.0,25,250,0
29.81,71.55,404.9,508.8,15.0,8,500,0
25.05,30.34,410.3,213.0,20.0,8,500,0
44.56,30.82,410.8,106.4,35.0,15,250,0
102.37,137.16,340.8,580.6,15.0,3,250,2
34.32,32.93,411.9,461.9,30.0,5,1000,0
34.31,37.16,407.5,262.9,30.0,3,500,0
103.02,122.56,345.9,2046.2,30.0,3,1000,2
35.41,45.59,407.0,63.7,25.0,12,100,0
69.95,95.27,380.2,1448.8,30.0,10,1000,1
36.48,49.43,405.9,177.0,30.0,5,250,0
109.55,134.1,338.9,570.7,20.0,8,250,2
69.96,103.75,380.6,394.4,30.0,1,250,1
41.23,54.74,407.8,77.3,35.0,2,100,0
47.61,71.58,404.6,512.7,35.0,5,500,0
47.65,69.24,405.8,98.1,35.0,8,100,0
42.54,38.42,410.8,269.6,35.0,10,500,0
45.66,47.29,407.2,335.7,40.0,3,500,0
29.92,24.4,410.8,84.6,25.0,8,250,0
33.65,34.59,411.0,48.9,25.0,12,100,0
141.17,133.72,339.5,1135.3,30.0,25,500,2
46.62,54.42,405.2,777.4,35.0,10,1000,0
33.57,44.78,409.3,631.1,25.0,10,1000,0
127.81,138.71,338.1,1187.3,25.0,12,500,2
127.5,139.58,335.3,239.5,25.0,12,100,2
76.52,86.26,386.0,647.4,30.0,25,500,1
44.45,89.86,382.1,336.7,15.0,2,250,1
49.74,59.54,407.0,843.7,30.0,25,1000,0
52.84,60.54,406.7,85.5,40.0,10,100,0
59.72,90.34,382.4,1364.4,15.0,20,1000,1
78.89,90.81,382.0,139.8,30.0,25,100,1
39.32,37.56,408.0,530.4,35.0,3,1000,0
48.27,60.85,406.0,86.4,40.0,2,100,0
48.98,71.77,402.8,1028.5,35.0,8,1000,0
32.17,46.87,409.5,65.8,15.0,25,100,0
42.66,24.28,410.9,84.4,40.0,3,250,0
29.62,47.57,407.2,65.5,20.0,10,100,0
94.3,128.17,342.1,1082.1,15.0,5,500,2
88.25,121.21,348.7,2009.8,20.0,2,1000,2
85.88,83.1,385.9,1242.3,40.0,25,1000,1
52.05,73.28,403.3,522.9,40.0,2,500,0
34.28,54.58,405.0,78.3,20.0,15,100,0
35.83,23.77,412.4,33.5,35.0,1,100,0
40.22,66.64,404.7,236.8,30.0,3,250,0
34.88,46.18,406.4,162.5,30.0,2,250,0
56.9,47.93,407.2,170.7,40.0,25,250,0
32.9,58.02,405.7,411.8,25.0,3,500,0
41.92,73.58,405.0,263.1,30.0,3,250,0
38.65,20.56,411.8,145.6,30.0,15,500,0
43.74,65.91,406.9,93.0,30.0,12,100,0
43.43,57.5,407.2,82.3,35.0,5,100,0
35.7,73.29,403.9,260.4,15.0,20,250,0
34.56,48.13,409.1,338.5,25.0,8,500,0
40.75,28.55,410.0,201.3,35.0,8,500,0
34.06,39.5,409.8,54.3,30.0,3,100,0
61.11,101.68,377.3,391.4,15.0,10,250,1
42.54,59.32,406.4,85.5,30.0,12,100,0
152.13,138.31,337.2,1185.0,35.0,25,500,2
49.21,43.11,407.3,62.5,40.0,10,100,0
137.08,138.36,339.1,237.6,40.0,10,100,2
25.61,61.08,406.7,868.1,15.0,5,1000,0
43.68,73.79,405.2,261.5,30.0,5,250,0
19.32,38.33,408.2,52.8,15.0,2,100,0
53.48,20.41,410.3,285.3,40.0,25,1000,0
47.3,86.19,386.0,130.5,20.0,2,100,1
47.12,31.87,411.3,222.9,40.0,12,500,0
50.15,29.97,411.7,419.3,40.0,15,1000,0
29.09,68.99,403.8,985.6,15.0,8,1000,0
48.02,62.69,407.4,442.6,30.0,20,500,0
93.09,132.1,341.2,1117.1,15.0,1,500,2
72.47,97.94,382.9,366.6,30.0,12,250,1
49.95,67.72,402.9,244.3,30.0,20,250,0
39.24,20.4,410.9,142.2,30.0,15,500,0
36.12,68.4,402.9,489.4,25.0,5,500,0
40.39,44.34,409.8,623.0,30.0,12,1000,0
38.69,24.53,410.1,344.4,30.0,15,1000,0
64.07,97.24,382.2,149.6,25.0,8,100,1
46.38,53.6,406.4,190.1,30.0,20,250,0
115.81,125.72,347.2,2089.3,40.0,5,1000,2
53.73,86.52,383.1,651.0,25.0,2,500,1
35.9,50.56,407.6,717.5,30.0,2,1000,0
134.07,134.62,341.6,230.3,30.0,20,100,2
117.51,136.78,342.3,231.4,30.0,2,100,2
27.27,38.96,408.8,53.3,20.0,10,100,0
89.58,124.84,345.7,522.4,15.0,3,250,2
27.27,50.07,407.9,354.7,15.0,15,500,0
26.49,74.22,405.8,104.9,15.0,1,100,0
100.89,123.84,347.1,2059.2,20.0,10,1000,2
41.66,54.5,405.9,389.5,30.0,10,500,0
28.43,65.81,406.5,935.3,15.0,8,1000,0
51.01,99.14,378.8,754.1,15.0,1,500,1
74.55,102.16,382.0,772.0,25.0,15,500,1
35.85,66.12,404.7,472.6,20.0,15,500,0
23.84,30.52,409.3,431.6,20.0,3,1000,0
28.48,31.66,410.8,224.5,25.0,1,500,0
26.05,61.12,407.6,86.1,15.0,8,100,0
73.84,101.19,382.5,1526.5,35.0,5,1000,1
60.29,71.15,404.1,509.3,40.0,20,500,0
79.65,82.68,384.7,619.0,40.0,20,500,1
29.4,28.73,411.5,403.8,15.0,25,1000,0
38.52,58.56,406.0,833.3,30.0,5,1000,0
75.1,93.69,382.3,351.8,35.0,12,250,1
52.23,90.65,380.5,140.4,20.0,3,100,1
40.95,48.62,407.7,346.1,35.0,1,500,0
38.33,71.3,403.6,511.6,15.0,25,500,0
38.4,38.68,409.7,545.8,30.0,10,1000,0
26.19,72.3,402.8,260.8,15.0,1,250,0
27.51,20.85,410.0,71.9,25.0,3,250,0
75.63,99.38,381.9,373.6,30.0,15,250,1
17.08,21.95,412.9,305.3,15.0,1,1000,0
44.69,80.84,386.9,1207.4,20.0,1,1000,1
32.61,58.65,407.1,82.0,25.0,2,100,0
41.69,70.21,404.3,1003.8,30.0,2,1000,0
82.56,122.74,344.5,203.3,15.0,1,100,2
49.56,65.62,405.4,467.8,35.0,10,500,0
21.25,50.31,407.4,71.5,15.0,1,100,0
69.74,81.19,387.6,603.3,35.0,15,500,1
31.71,50.12,408.0,711.0,20.0,15,1000,0
31.92,53.5,408.9,75.0,25.0,2,100,0
30.1,60.84,405.2,218.0,15.0,15,250,0
